context_id	word	gold_sense_id	predict_sense_id	positions	context
360	суда	2	3	9-13, 34-38, 232-236, 304-308	северные суда __notoc__ се́верные суда́ — класс малых одномачтовых парусно - гребных судов , использовавшихся в балтийском флоте россии в конце xviii и начале xix веков для транспортировки войск и буксировки других судов в шхерах . суда строились на городской верфи санкт - петербурга . по размеру такие суда занимали
361	суда	2	1	279-283	борту щиты ( то есть если корабль был выстроен так , что щиты не перекрывали отверстия для весел и не мешали грести ) , они до самого момента рукопашной служили дополнительной защитой гребцам . корабли , использовавшиеся купцами и переселенцами , викинги называли кноррами . эти суда были шире , чем дракары , глубже , имели меньшую скорость . они вмещали от до человек . в середине судна было большоетипы кораблей викингов дракар — боевой корабль до  м в длину под парусом и веслами , команда которого
362	суда	2	3	307-311	"обеспечения обычно применяется их упрощенная классификация . к настоящему моменту некоторые из указанных образцов устарели и списаны . предназначены для обеспечения кораблей топливом , боеприпасами , продуктами питания , водой , утилизацией отходов и т .  д . , а также для транспортировки грузов и людей . суда обеспечения пунктов базирования . "" портовый ледокол "" . выполняет расчистку фарватеров ото льда , проводку кораблей в ледовых условиях вблизи мест их базирования . плавбазы и доки . сбор и обработка различной информации . обеспечение безопасной эксплуатации кораблей атомного флота и"
363	суда	2	3	17-21, 76-80	гидрографические суда типа океан на то время самые крупные гидрографические суда в ссср . заложены в середине года . января года им были присвоены имена океан , охотск ,
364	суда	2	1	166-170, 294-298	глубокий снег были трудными . многочисленные реки , озера и прочие водные пути скандинавии давали викингам простой и удобный способ передвижения . самыми знаменитыми судами викингов , несомненно , были их эффективные боевые корабли , известные как драконьи корабли . это были длинные , изящные суда , быстроходные , надежные и при этом достаточно легкие для гребли или переноса их на руках в случае необходимости . такие корабли были рассчитаны для захода в мелководные реки и причала к пологим берегам , что позволяло викингам заставать своих врагов врасплох . обычно драккары изготовлялись преимущественно
365	суда	2	3	0-4, 44-48	суда атомного технологического обслуживания суда атомного технологического обслуживания ( ато )  — класс специализированных кораблей и плавсредств для обеспечения радиационной и ядерной безопасности в процессе эксплуатации и утилизации надводных и подводных кораблей с ядерными энергетическими установками ( яэу ) . эксплуатация кораблей с яэу включает в себя необходимость в достаточной
366	суда	2	3	0-4, 212-216, 334-338	суда строились в санкт - петербурге в — годах по чертежам шведских удем . первоначально они вооружались латинскими парусами , а с года стали оснащаться прямыми парусами по аналогии с фрегатами . так же секретные суда оснащались веслами , каждым из которых управляло по трое гребцов . главные размерения секретных судов — × , × ,  м . суда вооружались - фунтовыми орудиями , пятью трехфунтовыми орудиями и семнадцатью фальконетами . для
367	суда	2	3	11-15, 35-39	китобойные суда проекта китобойные суда проекта ( мирный ) были разработаны в  г . николаевским судостроительным заводом им . носенко в рамках программы строительства современных китобойных баз типа советская украина
368	суда	2	3	9-13, 34-38, 232-236, 304-308, 378-382	северные суда __notoc__ се́верные суда́ — класс малых одномачтовых парусно - гребных судов , использовавшихся в балтийском флоте россии в конце xviii и начале xix веков для транспортировки войск и буксировки других судов в шхерах . суда строились на городской верфи санкт - петербурга . по размеру такие суда занимали промежуточное положение между ботами и барказами . северные суда имели по банок , человек экипажа и главные размерения , × × , метра . во время русско - шведской войны —
369	суда	2	3	201-205	принимали участие в русско - шведской войне — годов , в том числе — в первом роченсальмском сражении . однако , конструкция судов оказалась неудачной , поэтому развития она не получила . зимой / годов суда переоборудовали в гребные фрегаты , а в году — в плавучие батареи , которые получили названия , соответственно , неприступная , поражающая и оборонительная .
370	суда	2	3	112-116	на воду в году . исключения судно № ( первое ) — спущено в году , судно № — спущено в году . почти все северные суда были разобраны в первые годы xix века в роченсальме . исключения судно № ( первое ) — разобрано в году в санкт - петербурге .
371	суда	2	3	10-14, 36-40, 177-181	секретные суда __notoc__ се́кретные суда́ — класс крупных трехмачтовых парусно - гребных судов , использовавшихся в балтийском флоте российской империи в конце xviii века . эти суда строились в санкт - петербурге в — годах по чертежам шведских удем . первоначально они
372	суда	2	3	10-14	посыльные суда типа штык тип штык — серия из бронированных посыльных судов , спроектированных и построенных на путиловском заводе специально для действий в бассейне реки амур . заложены в году . спущены летом  года .
373	суда	2	3	60-64, 176-180	промежуточное положение между ботами и барказами . северные суда имели по банок , человек экипажа и главные размерения , × × , метра . во время русско - шведской войны — годов суда вооружались шестнадцатью однофунтовыми фальконетами , которые были сняты после окончания войны . всего было построено судов типа номерное , из которых принимали участие в войне со швецией . среди судов только три судна имели имена собственные
374	суда	2	3	261-265, 362-366	в году , морская комиссия соединенных штатов заключила контракт с фирмой , mccloskey и компания филадельфии , штат пенсильвания , чтобы построить новый флот из железобетонных судов . за три десятилетия усовершенствовались технологии производства железобетона и суда нового флота были более легкими и крепкими чем их предшественники времен первой мировой войны . суда были построены в тампе , штат флорида , к июлю года .
375	суда	2	3	23-27, 61-65	пограничные патрульные суда проекта с пограничные патрульные суда проекта с — серия российских патрульных судов , строящаяся для морской охраны фпс россии на базе германского судна проекта , доработанного фгуп цмкб алмаз под требования морского регистра
376	суда	2	2	289-293	были весельными , но в дальнейшем ( в соответствии с общей тенденцией развития флота ) викинги стали применять в дополнение парус , а потом и вовсе отказались от весел . викинги были опытными судостроителями , создававшими самые совершенные корабли своей эпохи . боевые корабли и торговые суда позволяли мужчинам посещать заморские страны , а переселенцы и исследователи пересекали море в поисках новых земель и богатств . у себя на родине викинги пользовались рыбацкими лодками , паромами и байдарками . во времена викингов путешествия через горы , дремучие леса , болота и глубокий снег были
377	суда	2	3	26-30	вспомогательные корабли и суда вмф россии и ссср ввиду большого разнообразия кораблей и судов обеспечения обычно применяется их упрощенная классификация . к настоящему моменту некоторые из указанных образцов устарели и списаны . предназначены для обеспечения кораблей топливом , боеприпасами , продуктами питания , водой , утилизацией отходов и т .  д
378	суда	2	3	0-4, 44-48	суда атомного технологического обслуживания суда атомного технологического обслуживания ( ато )  — класс специализированных кораблей и плавсредств для обеспечения радиационной и ядерной безопасности в процессе эксплуатации и утилизации надводных и подводных кораблей с ядерными энергетическими установками ( яэу ) . эксплуатация кораблей с яэу включает
379	суда	2	3	239-243	и добирались до берегов северной америки . knorr основным грузовым судном считался широкий knorr с парусом площадью кв . м . , осадкой ,  м и грузоподъемностью тонн . представление о конструкции кораблей викингов хорошо дают сохранившиеся суда oseberg и gokstad , названные в честь населенных пунктов возле которых были найдены . корабль викингов oseberg кораблевождение . паруса сшивались из нескольких кусков ткани . парус имел форму прямоугольника . высота мачты обычно не превышала
380	суда	2	3	15-19, 43-47	железобетонные суда либерти железобетонные суда типа liberty  — разновидность транспортных судов типа либерти , но с железобетонными корпусами . строились в сша в течение обеих мировых войн из - за дефицита стали . в течение первой мировой войны , президент томас вудро вильсон одобрил строительство железобетонных
381	суда	2	3	15-19, 43-47	железобетонные суда либерти железобетонные суда типа liberty  — разновидность транспортных судов типа либерти , но с железобетонными корпусами . строились в сша в течение обеих мировых войн из - за дефицита стали . в течение первой мировой войны , президент томас вудро вильсон одобрил строительство
382	суда	2	1	0-4	суда викингов флот викингов состоял преимущественно из боевых кораблей , которые назывались драккарами , и из торговых судов , кнорров . корабли могли служить как временное жилище — их можно было волоком вытащить на берег ( они имели мощный киль ) и , укрепив , оборудовать как
383	суда	2	3	36-40, 85-89, 183-187	океанографические исследовательские суда проекта океанографические исследовательские суда проекта строились в польше , г . щецин , на судоверфи сточня щецинская им . адольфа варского суда , относящиеся к балтийскому флоту , базировались в кронштадте и входили в состав - й атлантической океанографической экспедиции вмф ( в/ч )
384	бор	1	2	0-3, 16-19	бор ( элемент ) бор — элемент тринадцатой группы ( по устаревшей классификации — главной подгруппы третьей группы ) , второго периода периодической системы химических элементов с атомным номером . обозначается символом b ( ) . в свободном состоянии
385	бор	1	2	0-3, 60-63	бор - углерод - кремний семейство сплавов на основе системы бор - углерод - кремний — сверхтвердый материал с микротвердостью , превышающей гпа . чрезвычайно устойчив к химическим воздействиям и высокой температуре . считается одним из лучших абразивных материалов по соотношению цена - производительность .
386	бор	1	2	68-71, 141-144, 179-182, 277-280, 309-312, 341-344, 421-424, 455-458, 506-509, 523-526	с большим выделением теплоты , образуется оксид b o данное свойство бора можно объяснить очень высокой прочностью химических связей в оксиде бора b o . при отсутствии окислителей бор устойчив к действию растворов щелочей . в горячей азотной , серной кислотах и в царской водке бор растворяется с образованием борной кислоты formula_ . оксид бора formula_  — типичный кислотный оксид . он реагирует с водой с образованием борной кислоты при взаимодействии борной кислоты со щелочами возникают соли не самой борной кислоты — бораты ( содержащие анион bo
387	бор	1	2	61-64, 193-196, 289-292, 418-421, 434-437, 545-548	это объясняется прежде всего тем , что у комплексных анионов бора ( а именно в таком виде он входит в большинство минералов ) нет достаточно распространенных аналогов . почти во всех минералах бор связан с кислородом , а группа фторсодержащих соединений совсем малочисленна . элементарный бор в природе не встречается . он входит во многие соединения и широко распространен , особенно в небольших концентрациях в виде боросиликатов и боратов , а также в виде изоморфной примеси в минералах входит в состав многих изверженных и осадочных пород . бор известен в нефтяных и
388	бор	1	2	35-38, 164-167, 180-183, 291-294, 511-514	совсем малочисленна . элементарный бор в природе не встречается . он входит во многие соединения и широко распространен , особенно в небольших концентрациях в виде боросиликатов и боратов , а также в виде изоморфной примеси в минералах входит в состав многих изверженных и осадочных пород . бор известен в нефтяных и морских водах ( в морской воде , мг/л ) , в водах соляных озер , горячих источников и грязевых вулканов . крупнейшее месторождение россии находится в дальнегорске ( приморье ) . оно относится к боросиликатному типу .
389	бор	1	2	75-78, 234-237, 296-299, 435-438	действующем при месторождении горно - химическом предприятии , выпускается боросодержащая продукция , которая удовлетворяет потребности отечественной промышленности . при этом  % продукции идет на экспорт в корею , японию и китай . у бора самый высокий предел прочности на разрыв , гпа в природе бор находится в виде двух изотопов в (  % ) и в (  % ) . в имеет очень высокое сечение поглощения тепловых нейтронов , поэтому в в составе борной кислоты применяется в
390	бор	1	2	60-63, 140-143, 213-216, 251-254, 349-352, 381-384, 413-416, 493-496	b c ) . при нагревании в атмосфере кислорода или на воздухе бор сгорает с большим выделением теплоты , образуется оксид b o данное свойство бора можно объяснить очень высокой прочностью химических связей в оксиде бора b o . при отсутствии окислителей бор устойчив к действию растворов щелочей . в горячей азотной , серной кислотах и в царской водке бор растворяется с образованием борной кислоты formula_ . оксид бора formula_  — типичный кислотный оксид . он реагирует с водой с образованием борной кислоты при
391	бор	1	2	22-25, 132-135, 264-267, 360-363, 489-492, 505-508	собственных минералов бора в чужих минералах он почти не встречается . это объясняется прежде всего тем , что у комплексных анионов бора ( а именно в таком виде он входит в большинство минералов ) нет достаточно распространенных аналогов . почти во всех минералах бор связан с кислородом , а группа фторсодержащих соединений совсем малочисленна . элементарный бор в природе не встречается . он входит во многие соединения и широко распространен , особенно в небольших концентрациях в виде боросиликатов и боратов , а также в виде изоморфной примеси в минералах входит
392	бор	1	2	0-3, 60-63, 343-346	бор - углерод - кремний семейство сплавов на основе системы бор - углерод - кремний — сверхтвердый материал с микротвердостью , превышающей гпа . чрезвычайно устойчив к химическим воздействиям и высокой температуре . считается одним из лучших абразивных материалов по соотношению цена - производительность . получают , сплавляя кокс , кварц и борный ангидрид в
393	бор	1	2	78-81, 228-231, 308-311, 381-384, 419-422	с другими галогенами с образованием тригалогенидов , с азотом образует нитрид бора bn , с фосфором — фосфид bp , с углеродом — карбиды различного состава ( b c , b c , b c ) . при нагревании в атмосфере кислорода или на воздухе бор сгорает с большим выделением теплоты , образуется оксид b o данное свойство бора можно объяснить очень высокой прочностью химических связей в оксиде бора b o . при отсутствии окислителей бор устойчив к действию растворов щелочей . в горячей азотной , серной кислотах и в
394	бор	1	2	43-46, 200-203, 292-295	и в стабильны и входят в состав природного бора с концентрациями и ат . % соответственно . все остальные нестабильны , из них самым долгоживущим является в с периодом полураспада , с . при нагревании бор реагирует с другими галогенами с образованием тригалогенидов , с азотом образует нитрид бора bn , с фосфором — фосфид bp , с углеродом — карбиды различного состава ( b c , b c , b c ) . при нагревании в атмосфере кислорода или
395	бор	1	2	62-65, 186-189, 273-276, 381-384, 452-455	номером . обозначается символом b ( ) . в свободном состоянии бор — бесцветное , серое или красное кристаллическое либо темное аморфное вещество . известно более аллотропных модификаций бора , образование и взаимные переходы которых определяются температурой , при которой бор был получен . впервые получен в году французскими физиками ж . гей - люссаком и л . тенаром нагреванием борного ангидрида b o с металлическим калием . через несколько месяцев бор получил х . дэви электролизом расплавленного b
396	бор	1	2	68-71, 176-179, 247-250, 321-324, 401-404	и взаимные переходы которых определяются температурой , при которой бор был получен . впервые получен в году французскими физиками ж . гей - люссаком и л . тенаром нагреванием борного ангидрида b o с металлическим калием . через несколько месяцев бор получил х . дэви электролизом расплавленного b o . среднее содержание бора в земной коре г/т . несмотря на это , известно около собственных минералов бора в чужих минералах он почти не встречается . это
397	бор	1	2	8-11, 88-91, 122-125, 173-176, 190-193, 232-235, 250-253, 344-347, 430-433, 446-449	. оксид бора formula_  — типичный кислотный оксид . он реагирует с водой с образованием борной кислоты при взаимодействии борной кислоты со щелочами возникают соли не самой борной кислоты — бораты ( содержащие анион bo − ) , а тетрабораты , например бор ( в виде волокон ) служит упрочняющим веществом многих композиционных материалов . карбид бора применяется в компактном виде для изготовления газодинамических подшипников . пербораты / пероксобораты ( содержат ион [b ( o ) ( oh ) ] − )
398	бор	2	3	0-3, 17-20	бор ( растение ) бор ( ) — род растений семейства . включает вида , широко распространенных в лесной зоне северного полушария . многолетние или однолетние травы . листья — линейные . распространен в степной , лесостепной
399	бор	2	1	11-14, 26-29, 32-35	каштакский бор каштакский бор — бор , находящийся в челябинской области . имеет статус лесопарка с года . площадь га . расположен к северу от челябинска , прилегает к металлургическому району города . древостой главным образом одноярусный ,
400	бор	2	3	0-3, 17-20	бор ( растение ) бор ( ) — род растений семейства . включает вида , широко распространенных в лесной зоне северного полушария . многолетние или однолетние травы . листья — линейные . распространен в степной , лесостепной , лесной зонах северного полушария .
401	бор	2	1	9-12, 33-36, 131-134	"сосновый бор ( город ) сосно́вый бор — город ( с года ) в ленинградской области россии , образует муниципальное образование сосновоборский городской округ . ранее на месте города располагалась старинная деревня устья . впервые деревня """
402	бор	2	1	231-234, 270-273, 398-401	"образом искусственный остров , поэтому для соединения с городом в г . по проекту архитектора и . с . фридлянда и инженера а . а . белоголового был сооружен большой хорошевский железобетонный мост шириной м , соединивший серебряный бор с хорошевским шоссе . в серебряном бору на набережной канала между хорошевским мостом и заградительными воротами была построена пассажирская пристань "" серебряный бор "" , оформленная легкой коллонадой и облицованная гранитом , лестница которой выходила на дачный поселок , уютно расположившийся в тени многолетних сосен"
403	бор	2	1	105-108, 125-128, 188-191, 206-209, 411-414	 км к северу от города бузулук в обширной приречной котловине , имеющей глубину — метров ( в районе реки боровки ) . площадь бора — , км² . входит в состав национального парка бузулукский бор . бузулукский бор ведет свою историю с послеледникового периода возраст его насчитывает — тысяч лет . считается , что чистый сосновый лес сформировался около трех - четырех тысяч лет назад . более тысяч га бузулукского бора занимают пески ,
404	бор	2	1	51-54, 103-106, 196-199, 254-257, 488-491	образовавшийся таким образом сросткинский сосновый бор имеет ширину около —  км . кучук - кулундинский бор растянулся на  км от села верх - кучук до райцентра завьялово . прослауха - кулундинский бор располагается между селами ключи и баево . бурлинский бор , самый северный , начинается у новосибирского водохранилища в  км севернее города камня - на - оби и проходит по территории крутихинского , панкрушихинского районов , его длина  км , ширина —  км . ученые считают , что ленточные боры остались после
405	бор	2	1	13-16, 30-33	григоровский бор григоровский бор — исторический район харькова и лесной заказник местного значения , объект природно - заповедного фонда г . харькова общей площадью , га . объявлен заказником по решению областного совета от февраля  г . охраняется
406	бор	2	1	12-15, 241-244, 412-415	ичалковский бор площадью гектаров отнесен к категории особо ценных лесов в почвозащитном отношении ( карстовые пещеры ) . по решению исполнительного комитета горьковского областного совета депутатов трудящихся от октября года №  ичалковский бор , его пещеры и карсты взяты под охрану как достопримечательный природный объект . в году организован ичалковский заказник площадью гектаров . в него вошли ичалковский бор , участки поймы пьяны , прилегающие поля и перелески
407	бор	2	4	211-214	его трассе ( на старых картах отчетливо видно , что - я , - я и я линии имеют одинаковую длину в то время как сейчас - я линия короче и выходит точно к причалу . создание хорошевского канала отрезало серебряный бор от суши , создав таким образом искусственный остров , поэтому для соединения с городом в г . по проекту архитектора и . с . фридлянда и инженера а . а . белоголового был сооружен большой хорошевский железобетонный мост шириной
408	бор	2	1	26-29, 296-299, 456-459, 480-483	. в xix веке в серебряном бору размещался артиллерийский парк и стоял фанагорийский полк . до начала xx века там существовали колонии цапли , а в лесу гнездились соколы — предположительно потомки царских соколов . во второй половине xx века , сразу после великой отечественной войны , серебряный бор стал популярным местом воскресного и летнего отдыха москвичей . на топографической карте середины xx века местность обозначается как хорошевский серебряный бор . с года серебряный бор является памятником природы регионального значения . в году
409	бор	2	3	160-163, 190-193, 233-236, 414-417, 483-486, 504-507	пески , мощность которых местами достигает метров . более двух третей массива занято сосновыми лесами . среди них наиболее типичны мшистые , сложные и травяные боры . достопримечательностью бора являются две сосны в возрасте — лет . бор почти со всех сторон окаймлен полосой лиственного леса , граничащего со степью . полоса лиственных лесов — дубняков , тополевников и ольшаников — протянулась вдоль течения реки боровки , отдельные участки осинников и березняков рассеяны по всему бору . в бузулукском бору встречается видов млекопитающих ,
410	бор	2	1	228-231, 343-346	заказника и его статус определяются положением о государственном природном заказнике регионального ( областного ) значения ичалковский , утвержденным распоряжением правительства нижегородской области от . . №  - р . ичалковский бор расположен к востоку в ,  км от села ичалки в излучине реки пьяны и занимает площадь , км² . от самого села до бора можно дойти по каменистой дороге , которая возле домика лесника разветвляется в направлениях на деревню красная горка и село
411	бор	2	1	11-14, 26-29, 32-35	каштакский бор каштакский бор — бор , находящийся в челябинской области . имеет статус лесопарка с года . площадь га . расположен к северу от челябинска , прилегает к металлургическому району города . древостой главным
412	бор	2	1	14-17, 179-182, 197-200, 346-349	"на территории бора действовал государственный заказник . января года на основании распоряжения правительства рф от июня  г . №  - р об учреждении национального парка „бузулукский бор "" бузулукский бор получил статус федерального государственного учреждения , национального парка и был передан в ведение росприроднадзора . июня года на территории бора произошел крупный лесной пожар , пострадало , га леса , были эвакуированы жителей"
413	бор	2	1	132-135, 171-174, 299-302, 522-525	". фридлянда и инженера а . а . белоголового был сооружен большой хорошевский железобетонный мост шириной м , соединивший серебряный бор с хорошевским шоссе . в серебряном бору на набережной канала между хорошевским мостом и заградительными воротами была построена пассажирская пристань "" серебряный бор "" , оформленная легкой коллонадой и облицованная гранитом , лестница которой выходила на дачный поселок , уютно расположившийся в тени многолетних сосен ( сейчас к этому месту выходит - я линия хорошевского серебряного бора ) . недалеко от пристани была установлена скультптурная группа"
414	бор	2	1	51-54, 230-233	до $ . в настоящее время на территории серебряного бора расположены благоустроенные и охраняемые бесплатные пляжи ( для тихого семейного отдыха пляж №  и молодежный пляж №  , пляж №  , пляжно - развлекательный комплекс серебряный бор ) . на пляжах имеется множество развлечений , которые понравятся и детям , и взрослым . в году после продолжительного перерыва открывается кафе на кругу возле танка , как раз рядом с конечной остановкой троллейбусов № 
415	бор	2	3	11-14, 53-56, 79-82	серебряный бор есть теория , что название серебряный бор данный сосновый лес ( бор ) получил из - за того , что летом на рассвете сосны в общем массиве блестели , как начищенная серебряная посуда . это явление ранее можно было наблюдать очень отчетливо в районе деревни барвиха ( даже были походы выходного
416	бор	2	1	12-15, 29-32	бузулукский бор бузулу́кский бор — островной массив соснового ( преимущественно ) леса на границе самарской и оренбургской областей россии , среди степей заволжья и предуралья . расположен в  км к северу от города бузулук в обширной приречной котловине , имеющей глубину —
417	бор	2	1	84-87, 244-247, 268-271, 527-530	. во второй половине xx века , сразу после великой отечественной войны , серебряный бор стал популярным местом воскресного и летнего отдыха москвичей . на топографической карте середины xx века местность обозначается как хорошевский серебряный бор . с года серебряный бор является памятником природы регионального значения . в году правительство москвы приняло специальное постановление о комплексном развитии уникального природного места на территории . для спрямления извилистой и мелкой излучины москва - реки у серебряного бора в году по
418	бор	2	1	8-11, 56-59, 114-117, 166-169, 259-262, 317-320	, лента бора срастается с соседней лентой касмалинского бора . образовавшийся таким образом сросткинский сосновый бор имеет ширину около —  км . кучук - кулундинский бор растянулся на  км от села верх - кучук до райцентра завьялово . прослауха - кулундинский бор располагается между селами ключи и баево . бурлинский бор , самый северный , начинается у новосибирского водохранилища в  км севернее города камня - на - оби и проходит по территории крутихинского , панкрушихинского районов , его длина  км , ширина —  км
